1001	0.07645576052403423
1004	0.07705941142471824
1007	0.07142534437915388
101	0.07889239957614878
1010	0.12930649744725986
1013	0.180726351025913
1016	0.06726536460841943
1019	0.029568972160678192
1022	0.037905909835275906
1025	0.18651611116462768
1028	0.031946825931991205
1031	0.056571693478470145
1034	0.17844774106540753
1037	0.19722820537520508
104	0.010671467103361717
1040	0.3105877323957213
1043	0.0348289422984299
1046	0.08939317021481548
1049	0.1673978903766494
1052	0.062474785666120906
1055	0.06822791638570458
1058	0.05597112513245361
1061	0.10289931124169127
1064	0.32025835661304186
1067	0.02710986417493511
107	0.27390545226856755
1070	0.3383584192274356
1073	0.30858650419034744
1076	0.026635367498314196
1079	0.016948294961949502
1082	0.08193492919757278
1085	0.26706531162701014
1088	0.04163628263173098
1091	0.36081545612176086
1094	0.025846233503516003
1097	0.06538580098256444
11	0.04605661785955123
110	0.1056415085251908
1100	0.06556613043059466
1103	0.07639018398998182
1106	0.03520773528561782
1109	0.12418774684519789
1112	0.042459517387534854
1115	0.050705038050284375
1118	0.11949959059820824
1121	0.05565651189673446
1124	0.09106723822367772
1127	0.11118832482419826
113	0.2528684375301028
116	0.02360827473268467
119	0.006037207398131051
122	0.23018025720065644
125	0.06971539350736884
128	0.3118862585492708
131	0.03347122146228704
134	0.0780499470185919
137	0.10804744244292505
14	0.016275093921587415
140	0.12604161448800785
143	0.2110393507369231
146	0.16379717753588358
149	0.10707248819959475
152	0.0837312397649555
155	0.12724862729987466
158	0.030982781042288687
161	0.022513365764377142
164	0.19142934206723894
167	0.14552550332337957
17	0.019804257778634007
170	0.10083537231480508
173	0.07678971197379834
176	0.16078017532029618
179	0.09340099701377555
182	0.08209069453809865
185	0.07661176668914335
188	0.45099686928041527
191	0.14822281090453726
194	0.20386094788556045
197	0.05789278489548233
2	0.04555156054330025
20	0.20233989981697362
200	0.026280175320296664
203	0.3257515171948748
206	0.039656921298526104
209	0.03558014642134655
212	0.34679448030054894
215	0.19545417108178356
218	0.1365307292168391
221	0.10362710721510417
224	0.05984382525768193
227	0.04373492438108105
23	0.10071086600520197
230	0.2506277333590209
233	0.04080175320296691
236	0.11932559483672113
239	0.04667796936711297
242	0.1537965754744246
245	0.05860935844331004
248	0.05018254503419705
251	0.15248429823716425
254	0.024649744725941634
257	0.06334914748097467
26	0.13744757248819917
260	0.16226955495617
263	0.03601979578075329
266	0.2551492149118584
269	0.23777596089008865
